assembly_accession,rname,length,totallength,ani_group,reference
GCF_025345615.1,NZ_JAODWD010000007.1,344069,5632578,118,M.deserti
GCF_025345615.1,NZ_JAODWD010000008.1,114617,5632578,118,M.deserti
GCF_025345615.1,NZ_JAODWD010000009.1,5422,5632578,118,M.deserti
GCF_025345615.1,NZ_JAODWD010000010.1,1944,5632578,118,M.deserti
GCF_025345615.1,NZ_JAODWD010000011.1,801,5632578,118,M.deserti
GCF_025345615.1,NZ_JAODWD010000012.1,784,5632578,118,M.deserti
GCF_025345615.1,NZ_JAODWD010000013.1,512,5632578,118,M.deserti
GCF_025345615.1,NZ_JAODWD010000014.1,511,5632578,118,M.deserti
GCF_019456655.1,NZ_CP080332.1,5998503,5998503,200,M.diernhoferi
GCF_002157835.1,NZ_CP020809.1,7595921,7595921,93,M.dioxanotrophicus
GCF_010728155.1,NZ_AP022605.1,4029398,4029398,173,M.doricum
GCF_010726645.1,NZ_AP022563.1,5657388,5657388,92,M.duvalii
GCF_001667535.1,NZ_LZHS01000001.1,17760,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000002.1,63136,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000003.1,17764,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000004.1,32125,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000005.1,115867,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000006.1,1461,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000007.1,32628,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000008.1,67546,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000009.1,21673,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000010.1,11975,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000011.1,172704,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000012.1,221040,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000013.1,21454,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000014.1,426360,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000015.1,1296,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000016.1,114128,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000017.1,89678,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000018.1,5399,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000019.1,19241,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000020.1,189651,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000021.1,123179,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000022.1,129280,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000023.1,898,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000024.1,115990,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000025.1,207960,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000026.1,1423,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000027.1,127778,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000028.1,277038,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000029.1,1458,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000030.1,186995,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000031.1,57412,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000032.1,19885,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000033.1,32374,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000034.1,272374,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000035.1,198773,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000036.1,136873,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000037.1,16111,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000038.1,12504,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000039.1,1656,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000040.1,40023,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000041.1,92574,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000042.1,88341,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000043.1,180958,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000044.1,388993,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000045.1,660710,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000046.1,88841,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000047.1,1310,5223216,89,M.elephantis
GCF_001667535.1,NZ_LZHS01000048.1,118619,5223216,89,M.elephantis
GCF_002101585.1,NZ_LQOT01000001.1,11098,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000002.1,5294,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000003.1,1252,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000004.1,101759,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000005.1,43406,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000006.1,18553,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000007.1,58058,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000008.1,95844,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000009.1,63156,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000010.1,70013,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000011.1,77002,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000012.1,87302,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000013.1,1330,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000014.1,94924,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000015.1,23999,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000016.1,145146,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000017.1,74895,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000018.1,88897,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000019.1,127914,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000020.1,1567,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000021.1,114788,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000022.1,9918,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000023.1,14929,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000024.1,217952,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000025.1,132590,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000026.1,20343,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000027.1,11797,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000028.1,23592,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000029.1,11905,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000030.1,94418,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000031.1,202228,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000032.1,53426,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000033.1,102491,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000034.1,35493,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000035.1,193523,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000036.1,1471,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000037.1,8749,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000038.1,2581,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000039.1,53477,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000040.1,143547,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000041.1,174564,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000042.1,142528,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000043.1,105775,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000044.1,108962,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000045.1,1428,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000046.1,43847,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000047.1,20262,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000048.1,6770,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000049.1,7772,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000050.1,5469,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000051.1,4019,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000052.1,3804,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000053.1,2927,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000054.1,2322,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000055.1,1709,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000056.1,20793,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000057.1,77757,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000058.1,1565,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000059.1,1311,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000060.1,207182,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000061.1,2016,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000062.1,1274,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000063.1,18669,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000064.1,1258,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000065.1,3597,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000066.1,2643,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000067.1,15369,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000068.1,1137,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000069.1,355874,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000070.1,33672,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000071.1,1028,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000072.1,1467,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000073.1,142223,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000074.1,8873,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000075.1,23436,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000076.1,286504,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000077.1,2402,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000078.1,2420,4521435,156,M.engbaekii
GCF_002101585.1,NZ_LQOT01000079.1,36180,4521435,156,M.engbaekii
GCF_034555895.2,NZ_CP157315.1,5804834,5804834,71,M.europaeum
GCF_010726955.1,NZ_AP022603.1,4156821,4156821,24,M.fallax
GCF_019739075.1,NZ_CP081673.1,6344228,6344228,7,M.farcinogenes
GCF_025822705.1,NZ_JACKUL010000001.1,324,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000002.1,253,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000003.1,508,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000004.1,1090,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000005.1,373,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000006.1,17168,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000007.1,13664,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000008.1,232585,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000009.1,187260,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000010.1,188348,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000011.1,205,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000012.1,205144,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000013.1,11527,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000014.1,287748,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000015.1,114412,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000016.1,11692,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000017.1,348,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000018.1,222398,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000019.1,475,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000020.1,1062037,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000021.1,374,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000022.1,253009,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000023.1,175907,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000024.1,635902,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000025.1,177000,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000026.1,685976,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000027.1,17796,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000028.1,126790,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000029.1,158866,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000030.1,178300,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000031.1,179096,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000032.1,53462,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000033.1,96645,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000034.1,7689,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000035.1,88480,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000036.1,179931,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000037.1,24988,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000038.1,186687,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000039.1,69522,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000040.1,61293,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000041.1,248,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000042.1,211,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000043.1,5746,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000044.1,1583,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000045.1,2856,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000046.1,3872,5973602,94,M.flavescens
GCF_025822705.1,NZ_JACKUL010000047.1,43814,5973602,94,M.flavescens
GCF_010730355.1,NZ_AP022576.1,6219859,6219859,43,M.florentinum
GCF_014295435.1,NZ_CP059894.1,6837082,6837082,8,M.fluoranthenivorans
GCF_022179545.1,NZ_AP025518.1,6406072,6406072,47,M.fortuitum
GCF_019050325.1,NZ_VOMB01000001.1,103704,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000002.1,476829,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000003.1,47352,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000004.1,171935,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000005.1,196841,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000006.1,278245,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000007.1,7061,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000008.1,54509,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000009.1,138997,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000010.1,338742,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000011.1,44432,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000012.1,168975,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000013.1,59636,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000014.1,104238,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000015.1,20274,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000016.1,851167,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000017.1,103464,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000018.1,56912,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000019.1,186119,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000020.1,552496,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000021.1,267724,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000022.1,90244,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000023.1,382371,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000024.1,209604,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000025.1,49366,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000026.1,137998,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000027.1,363149,5490222,32,M.fortunisiensis
GCF_019050325.1,NZ_VOMB01000028.1,27838,5490222,32,M.fortunisiensis
GCF_002102185.1,NZ_LQOW01000001.1,1073,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000002.1,146125,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000003.1,317998,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000004.1,86395,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000005.1,249438,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000006.1,284076,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000007.1,12205,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000008.1,154438,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000009.1,3177,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000010.1,68967,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000011.1,3992,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000012.1,3220,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000013.1,5928,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000014.1,272791,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000015.1,27807,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000016.1,249023,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000017.1,55649,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000018.1,91677,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000019.1,3599,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000020.1,87633,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000021.1,44833,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000022.1,60559,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000023.1,5233,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000024.1,433963,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000025.1,235548,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000026.1,378137,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000027.1,109529,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000028.1,347090,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000029.1,1245,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000030.1,20614,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000031.1,737341,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000032.1,1766,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000033.1,70605,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000034.1,158038,4731047,212,M.fragae
GCF_002102185.1,NZ_LQOW01000035.1,1335,4731047,212,M.fragae
GCF_001853795.1,NZ_MLIK01000001.1,461,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000002.1,1329,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000003.1,91717,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000004.1,1263333,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000005.1,468,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000006.1,466,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000007.1,604,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000008.1,88819,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000009.1,558,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000010.1,432,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000011.1,429,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000012.1,499,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000013.1,450,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000014.1,536,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000015.1,460,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000016.1,466,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000017.1,448,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000018.1,173115,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000019.1,2450046,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000020.1,452,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000021.1,1349,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000022.1,445,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000023.1,458,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000024.1,746676,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000025.1,446,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000026.1,452,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000027.1,198269,5023635,97,M.franklinii
GCF_001853795.1,NZ_MLIK01000028.1,452,5023635,97,M.franklinii
GCF_012223425.1,NZ_CP038799.1,6086872,6086872,73,M.frederiksbergense
GCF_010728925.1,NZ_AP022608.1,5964999,5964999,39,M.gadium
GCF_010726765.1,NZ_AP022601.1,6090007,6090007,162,M.gallinarum
GCF_002102175.1,NZ_LQOX01000001.1,6961,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000002.1,15568,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000003.1,139442,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000004.1,48630,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000005.1,1180,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000006.1,139485,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000007.1,9463,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000008.1,17241,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000009.1,37909,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000010.1,96489,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000011.1,1402,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000012.1,1234,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000013.1,1930,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000014.1,6353,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000015.1,5256,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000016.1,4782,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000017.1,4547,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000018.1,4462,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000019.1,4204,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000020.1,3808,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000021.1,3416,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000022.1,2957,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000023.1,2930,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000024.1,16869,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000025.1,2658,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000026.1,2536,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000027.1,2059,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000028.1,1906,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000029.1,1883,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000030.1,1756,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000031.1,1650,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000032.1,5788,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000033.1,1567,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000034.1,1546,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000035.1,14669,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000036.1,1444,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000037.1,1059,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000038.1,1338,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000039.1,1296,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000040.1,3905,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000041.1,69580,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000042.1,1247,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000043.1,1217,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000044.1,1148,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000045.1,1006,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000046.1,19117,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000047.1,24685,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000048.1,50875,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000049.1,25912,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000050.1,21492,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000051.1,1605,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000052.1,13915,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000053.1,1373,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000054.1,1135,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000055.1,238130,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000056.1,58952,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000057.1,2080,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000058.1,9707,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000059.1,6505,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000060.1,8882,5816659,62,M.gastri
GCF_002102175.1,NZ_LQOX01000061.1,25039,5816659,62,M.gastri
